"Method","Name","Error","Occurrences"
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1667 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eb679f98>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1924 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69013fb8d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/616 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69117b5860>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1525 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f83fcef0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/223 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910adac50>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/459 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69112f9d30>: Failed to establish a new connection: [Errno 111] Connection refused',))",4
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/661 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69037357b8>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1415 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902d7f390>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/70 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e957cc88>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/307 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902fad978>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1492 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f963b6a0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1503 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903f3dda0>: Failed to establish a new connection: [Errno 111] Connection refused',))",4
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/493 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68faeedfd0>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1783 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eb6ad6a0>: Failed to establish a new connection: [Errno 111] Connection refused',))",4
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1399 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903f51b00>: Failed to establish a new connection: [Errno 111] Connection refused',))",17
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1842 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903e90ac8>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/680 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9be5630>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1128 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8874898>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/890 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910a15b38>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1931 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eadf8240>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1460 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e990a518>: Failed to establish a new connection: [Errno 111] Connection refused',))",16
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/144 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f95cafd0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/331 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69011ca3c8>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/554 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9b75e80>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/925 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69038cff60>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/417 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8b57f28>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1283 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e9e6e898>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1936 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa493a90>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1402 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ebb68208>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/740 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910183390>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/861 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6920083908>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1021 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903d9b898>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1036 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f80d3240>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/945 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9811dd8>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/662 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903047d30>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/763 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901b01b00>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1296 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e752d860>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1302 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69003b5160>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1406 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69035157b8>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1176 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69024456d8>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1332 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eb8d9f98>: Failed to establish a new connection: [Errno 111] Connection refused',))",4
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1050 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eab63780>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
